age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
44,3,137367,9,2,7,0,1,1,0,0,40,36,0
47,3,181652,9,2,6,5,4,0,0,0,40,38,0
65,8,244749,9,2,14,0,4,1,0,0,20,4,0
25,3,178025,14,2,9,0,4,1,0,0,40,38,0
28,3,56340,13,4,9,1,4,0,0,0,20,38,0
56,3,169133,9,2,7,0,4,1,0,0,50,40,0
28,3,148084,9,4,5,4,2,0,0,0,40,5,0
31,3,203488,9,4,13,1,4,1,0,0,50,38,0
46,3,233059,5,0,13,1,4,1,0,0,40,38,0
22,3,105043,10,4,0,4,4,0,0,0,40,38,0
34,3,169564,9,0,6,4,4,0,0,0,40,38,0
27,3,155057,9,4,13,1,4,1,0,0,70,38,0
31,3,37939,10,4,7,1,4,1,0,0,40,38,0
52,5,30008,14,2,4,0,4,1,0,0,45,38,0
25,3,352806,9,0,7,1,4,0,0,0,40,25,0
31,3,164569,10,0,7,4,4,0,0,0,48,38,0
25,3,182227,9,2,2,0,4,1,0,1579,40,38,0
26,3,264055,10,4,11,4,4,1,0,0,55,38,0
29,1,94064,14,2,9,0,4,1,0,0,50,38,0
28,3,175987,9,4,3,1,4,0,0,0,40,38,0
24,3,239663,6,2,7,0,4,1,0,0,40,25,0
38,1,82880,13,2,9,5,4,0,0,0,15,38,0
25,3,129275,9,4,5,1,4,1,0,0,40,38,0
31,3,184570,9,4,0,1,4,0,0,0,40,38,0
54,3,118108,9,2,2,0,2,1,0,0,40,38,0
47,5,20946,13,0,7,1,4,0,0,0,40,38,0
21,3,202373,11,4,2,3,2,1,0,0,40,38,0
38,3,172538,9,2,11,0,4,1,0,0,55,38,0
42,3,201732,10,2,11,0,4,1,0,0,40,38,1
28,3,181597,9,4,2,3,2,1,0,0,40,38,0
28,3,392100,9,2,2,3,4,1,0,0,40,38,0
27,3,148429,9,2,13,0,4,1,0,0,60,38,0
39,5,315640,13,4,11,3,1,1,0,0,60,19,0
37,3,241962,7,2,2,0,4,1,0,0,50,38,0
37,6,157641,10,4,10,1,4,0,0,0,30,38,0
32,3,188245,7,4,8,4,2,0,0,0,40,38,0
62,3,135480,9,2,11,0,4,1,0,0,16,38,0
26,3,167350,10,2,6,0,4,1,3137,0,50,38,0
31,3,59083,9,2,7,0,4,1,0,0,35,38,0
47,6,287547,13,2,9,5,4,0,0,0,40,38,0
22,3,51985,10,4,2,3,4,1,0,0,30,38,0
25,3,180783,9,0,2,3,4,1,0,0,10,38,0
48,3,155372,9,6,6,4,4,0,0,0,36,38,0
20,3,173095,10,4,11,3,4,0,0,0,4,38,0
41,3,27305,9,0,2,1,4,1,0,0,40,38,0
25,3,109009,7,2,2,0,4,1,0,0,40,38,0
56,5,84774,12,2,4,5,4,0,0,0,40,38,0
34,3,181651,9,0,2,1,4,1,0,0,40,38,0
63,3,246841,9,2,5,0,4,1,0,0,40,38,0
37,3,301568,8,4,7,3,4,0,0,0,40,38,0
22,3,228724,11,4,5,1,4,1,0,0,40,38,0
23,3,319842,10,4,5,3,4,1,0,0,25,38,0
40,3,212847,10,2,6,0,4,1,0,2179,40,38,0
20,3,200967,9,4,7,3,4,0,0,0,30,38,0
64,5,177825,9,4,7,1,4,1,1055,0,40,38,0
31,3,184307,10,0,2,1,4,1,0,0,40,38,0
59,1,223215,10,2,10,0,4,1,0,0,42,38,0
28,1,218990,11,2,10,0,2,1,0,0,46,38,0
45,3,158685,9,5,11,1,4,0,0,0,40,38,0
21,3,311376,10,4,3,2,4,0,0,0,40,38,0
49,5,102318,12,0,3,1,4,1,0,0,25,38,0
29,3,32897,9,0,7,1,4,0,0,0,25,38,0
33,3,268451,10,0,3,4,4,0,0,0,40,38,0
68,8,186163,2,6,14,4,2,0,0,0,40,38,0
60,1,134768,10,2,10,0,4,1,0,0,40,38,0
61,3,26254,9,0,3,1,4,0,0,0,40,38,0
52,3,112959,10,6,11,1,4,0,0,0,40,38,0
43,3,171438,11,5,11,4,4,0,0,0,45,38,0
21,3,113163,10,4,0,3,4,1,0,0,50,38,0
64,5,187793,7,2,2,0,4,1,0,0,40,38,0
23,3,86065,8,4,7,1,4,0,0,0,30,38,0
37,6,103474,9,4,7,3,4,0,0,0,40,38,0
44,5,136986,10,2,11,0,4,1,0,0,25,38,0
42,5,34037,13,4,4,3,4,1,0,0,35,38,0
50,3,139464,13,0,9,4,4,0,0,0,36,20,0
46,3,187370,13,4,11,1,4,1,0,1504,40,38,0
24,5,132320,9,0,6,1,4,1,0,0,50,38,0
26,3,102420,13,4,11,1,1,0,0,0,40,34,0
40,3,27766,14,2,11,0,4,1,0,0,40,38,0
34,0,112115,10,4,2,2,4,1,0,0,40,38,0
38,3,87282,11,4,3,2,1,0,0,0,40,38,0
25,0,253135,13,4,3,1,4,0,0,0,40,41,0
22,3,155362,9,4,11,3,4,0,0,0,35,38,0
26,3,262413,9,4,5,3,4,0,0,0,40,21,0
55,3,171780,12,0,11,4,2,0,0,0,30,38,0
35,3,143152,10,2,0,5,4,0,3908,0,27,38,0
48,3,207982,10,4,7,4,2,0,0,0,40,38,0
45,1,148254,14,0,9,1,4,0,0,0,35,38,0
50,3,99185,9,4,0,1,4,1,0,0,40,38,0
52,3,173987,6,2,2,0,4,1,0,0,40,38,0
21,3,538319,10,4,7,3,4,0,0,0,40,32,0
34,0,194740,10,4,0,1,4,1,0,0,40,38,0
37,0,38948,13,2,9,0,4,1,0,0,40,38,0
46,3,65353,10,0,13,3,4,1,3325,0,55,38,0
44,3,54507,9,4,6,1,4,0,0,0,40,38,0
68,0,232151,10,0,0,2,2,0,2346,0,40,38,0
29,8,108126,5,5,14,3,4,0,0,0,40,38,0
31,3,241360,13,4,11,1,4,1,0,0,40,38,0
57,3,158827,9,5,2,4,4,1,0,0,40,38,0
55,3,28735,9,0,0,4,0,0,0,0,45,38,0
38,3,176458,9,0,7,4,4,0,0,0,35,38,0
58,3,183870,9,0,0,1,4,0,0,0,40,38,0
34,3,124827,6,2,13,0,4,1,0,0,80,38,0
57,5,222216,10,2,3,5,4,0,0,0,60,38,0
47,1,273767,13,4,9,1,4,0,0,0,50,38,0
21,3,143062,10,4,7,3,4,1,0,0,32,38,0
23,3,119156,9,2,2,0,4,1,0,0,40,38,0
19,3,86143,9,4,11,3,1,1,0,0,20,29,0
55,3,265579,10,6,3,1,4,0,2354,0,40,38,0
64,4,487751,13,2,3,0,4,1,0,0,50,38,0
61,3,56009,10,2,11,0,4,1,0,0,40,38,0
30,3,206512,13,4,3,1,4,1,0,0,44,38,0
22,3,197583,13,4,11,1,4,0,0,0,20,38,0
31,3,561334,9,0,13,1,4,1,0,0,40,38,0
72,5,103368,10,2,4,0,4,1,0,0,21,38,0
30,3,121308,10,0,11,3,4,1,0,0,40,38,0
32,3,237478,7,0,6,4,4,0,0,0,40,38,0
52,3,310045,5,3,6,1,1,0,0,0,30,2,0
31,3,120461,10,4,3,1,4,0,0,0,50,38,0
38,1,167440,9,2,13,0,4,1,0,0,20,38,0
41,6,210094,9,4,7,1,4,0,0,0,40,38,0
53,0,186087,9,0,12,4,4,1,0,0,40,38,0
30,3,33124,9,5,4,4,4,0,0,0,14,38,0
19,3,248600,6,4,7,2,4,0,34095,0,24,38,0
65,3,243569,10,6,7,4,4,0,0,0,24,38,0
30,4,443546,11,2,11,0,4,1,0,0,35,38,0
47,3,121253,16,0,9,4,4,0,0,0,29,38,0
82,3,147729,3,6,7,4,4,1,0,0,20,38,0
32,3,229732,13,2,11,0,4,1,0,0,45,38,0
29,3,150717,11,4,3,1,4,1,0,0,40,38,0
34,3,56121,7,0,2,4,4,1,0,0,40,38,0
41,3,220460,9,4,11,3,4,1,0,0,40,38,0
53,5,152652,10,2,4,0,4,1,0,0,50,38,0
21,3,105997,9,4,7,2,4,0,0,0,20,38,0
34,5,156890,9,2,3,0,4,1,0,0,50,38,0
44,3,67874,10,0,11,4,4,1,0,625,50,38,0
38,3,358682,10,2,5,0,4,1,0,0,40,38,0
64,3,298301,9,2,7,0,4,1,0,0,40,38,0
29,0,185670,13,2,9,0,4,1,0,0,40,38,0
60,3,73069,10,4,0,1,4,0,0,0,38,38,0
40,3,77975,10,2,3,0,4,1,0,0,40,38,0
33,3,123031,9,3,0,4,0,1,0,0,40,38,0
22,3,218415,10,4,12,4,4,0,0,0,50,38,0
26,3,301298,10,4,2,3,4,1,0,0,50,38,0
38,6,34180,10,2,3,0,4,1,0,0,40,38,0
59,3,138370,6,3,10,1,1,1,0,0,40,18,0
64,3,86972,10,0,3,4,4,0,0,0,40,38,0
35,3,194960,9,4,4,1,3,1,0,0,40,32,0
24,3,376393,11,4,11,1,4,0,0,0,40,38,0
17,3,197732,7,4,7,3,4,0,0,0,12,38,0
38,3,37028,10,0,11,4,4,0,0,0,38,38,0
28,1,175796,12,4,0,1,4,0,0,0,40,38,0
22,3,206974,13,4,11,1,4,0,0,0,40,38,0
54,3,231482,13,2,3,0,4,1,0,0,40,38,0
62,3,138157,9,2,6,0,4,1,0,0,40,38,0
25,6,66692,13,4,11,1,4,0,0,0,40,38,0
27,3,330132,13,2,12,5,4,0,0,0,40,38,1
38,3,95654,9,2,0,5,4,0,0,0,60,38,0
51,5,168539,12,2,3,0,4,1,0,0,40,38,0
23,3,181659,10,4,11,1,4,1,0,0,40,38,0
55,3,451603,10,0,2,1,4,1,0,0,40,38,0
70,3,210673,6,6,0,2,4,1,0,0,20,38,0
56,3,227972,14,2,9,0,4,1,15024,0,48,10,1
36,3,130926,13,0,0,1,4,0,3674,0,40,38,0
37,3,34378,10,2,2,0,4,1,0,0,35,38,0
25,3,193787,10,4,9,4,4,0,0,0,60,38,0
36,3,181705,7,2,13,0,4,1,0,0,40,38,0
73,1,143437,9,2,3,0,4,1,0,0,20,38,0
35,1,95455,13,4,9,1,4,0,0,0,55,38,0
45,3,431245,10,2,13,0,4,1,0,0,40,38,0
33,3,31740,9,2,13,0,4,1,0,0,40,38,0
41,5,32533,11,2,4,0,4,1,0,0,45,38,0
30,3,94235,9,4,2,2,4,1,0,0,40,38,0
59,3,180645,9,0,0,1,4,0,0,0,40,38,0
38,6,143517,13,4,3,3,4,1,0,0,40,38,0
28,3,216814,9,2,13,0,2,1,0,0,40,38,0
33,0,177945,9,2,0,0,2,1,0,0,40,38,0
57,1,190561,9,0,5,1,2,0,0,0,30,38,0
22,3,41837,10,4,13,3,4,1,0,0,25,38,0
33,3,161035,7,2,2,0,4,1,0,0,49,38,0
26,3,211596,9,0,2,1,4,1,0,0,40,38,0
25,1,179059,13,4,9,3,4,1,0,0,40,38,0
49,3,163229,9,0,2,1,4,1,0,0,50,38,0
30,3,114691,9,4,4,3,4,1,0,0,40,38,0
48,3,195491,9,0,11,1,4,0,0,0,30,38,0
25,3,441591,13,4,12,3,4,1,0,0,40,38,0
31,3,395170,11,2,7,5,0,0,0,0,24,25,0
27,3,193122,9,2,6,0,4,1,0,0,40,38,0
23,3,39551,12,4,11,3,4,0,0,0,12,38,0
44,5,282722,15,2,9,0,4,1,99999,0,50,38,1
45,1,197332,13,4,3,1,4,1,0,0,40,38,0
67,1,272587,4,6,7,1,4,0,1086,0,15,38,0
45,3,338105,10,2,2,0,1,1,0,0,40,39,0
30,5,176185,12,2,11,0,4,1,0,0,60,19,0
42,4,23813,10,2,9,0,0,1,2885,0,30,38,0
25,3,173062,13,4,5,4,2,1,0,0,40,38,0
73,3,88594,9,0,3,1,4,0,0,0,35,38,0
20,3,169699,9,4,0,1,4,0,0,0,40,38,0
39,3,192702,14,4,2,1,4,0,0,0,50,38,0
50,1,169182,9,0,7,4,4,0,0,0,49,5,0
45,5,182677,9,3,2,1,1,1,0,0,40,36,0
33,3,184306,9,0,5,4,4,1,0,0,30,38,0
68,3,148874,5,2,2,0,2,1,0,0,44,38,0
43,3,145762,13,2,3,0,4,1,0,0,40,38,0
34,3,106541,10,2,6,0,4,1,0,0,40,38,0
41,3,173316,9,2,6,0,4,1,0,0,40,38,0
21,6,82497,10,4,0,3,4,0,0,0,20,38,0
25,3,259300,13,4,11,1,4,0,0,0,16,38,0
21,3,249282,10,4,11,3,4,0,0,0,40,38,0
22,3,109815,10,4,0,1,4,0,0,0,40,38,0
60,3,420842,12,0,8,2,4,0,0,0,40,41,0
35,1,42893,13,0,9,4,4,0,5721,0,40,38,0
22,1,44064,7,4,5,3,4,1,0,0,35,38,0
63,1,57674,14,2,9,0,4,1,0,0,48,38,0
53,3,288020,13,2,9,0,1,1,0,0,40,23,0
46,3,111979,4,2,2,0,4,1,0,0,47,38,0
33,5,114639,7,4,4,4,4,1,0,0,40,38,0
37,3,193855,9,2,13,0,4,1,0,0,45,38,0
26,5,218993,13,4,9,3,4,1,0,0,30,38,0
46,6,298786,10,4,7,3,2,0,0,0,40,38,0
44,3,199202,14,2,0,0,4,1,0,0,50,38,0
22,3,180052,10,4,11,3,4,1,0,0,20,38,0
25,3,173212,12,4,4,1,4,1,2354,0,45,38,0
43,3,57322,12,0,2,1,4,1,0,0,40,38,0
25,3,298225,9,0,2,1,4,1,0,0,50,38,0
25,3,362912,10,4,2,3,4,0,0,0,50,38,0
27,3,47907,13,4,9,1,4,0,0,0,48,38,0
60,5,145209,9,2,11,0,4,1,0,0,60,38,0
26,3,169100,9,0,6,1,4,1,0,0,40,38,0
45,3,169324,5,0,7,4,2,0,0,0,40,13,0
23,3,122346,9,4,11,3,4,1,0,0,40,38,0
23,3,112819,9,4,6,3,4,1,0,0,40,38,0
51,3,274502,10,6,7,4,4,0,0,0,25,38,0
45,3,101656,6,4,6,1,1,1,0,0,40,39,0
43,3,190403,13,2,7,0,4,1,0,0,40,38,0
38,3,278924,13,2,3,0,4,1,0,1887,50,38,1
37,0,408229,9,0,12,4,4,0,0,0,40,38,0
39,0,235485,12,4,3,1,4,1,0,0,42,38,0
24,3,176389,9,2,2,0,4,1,0,0,40,38,0
33,3,185480,13,4,9,1,4,0,0,0,45,38,0
42,3,344572,9,0,3,1,4,0,0,0,40,38,1
56,3,85018,9,4,0,1,4,0,0,0,40,38,0
27,3,192936,13,4,9,1,4,0,0,0,45,38,0
19,3,289227,10,4,5,3,2,1,0,0,16,38,0
25,3,182866,9,4,6,3,4,1,0,0,40,38,0
29,3,52199,9,3,10,1,4,1,0,0,40,38,0
18,3,163460,10,4,11,3,2,1,0,0,20,38,0
32,3,440129,10,2,5,0,4,1,0,0,38,25,0
46,3,254367,9,4,13,1,4,1,0,1590,48,38,0
31,3,173495,9,2,2,0,4,1,0,0,40,38,0
23,1,199555,9,4,2,3,4,1,0,1590,40,38,0
50,5,196504,16,2,9,0,4,1,0,0,23,38,0
60,5,170114,5,2,4,0,4,1,0,1672,84,38,0
55,3,200992,10,6,7,1,4,0,0,0,35,38,0
29,3,30070,13,2,3,0,4,1,0,0,40,38,0
40,6,175304,10,0,11,1,4,0,0,0,40,38,0
34,3,143392,9,4,11,3,4,0,0,0,40,38,0
26,3,152129,8,4,7,4,2,1,0,0,40,38,0
26,3,161007,9,4,2,3,4,1,0,0,40,38,0
28,3,33374,7,3,7,4,4,0,0,0,35,38,0
26,5,33016,11,0,7,4,4,0,0,0,55,38,0
51,3,467611,5,2,4,0,4,1,0,0,40,25,0
23,3,196678,10,4,11,3,4,0,0,0,20,38,0
21,3,331611,10,2,7,0,4,1,0,0,50,38,0
24,3,201680,9,4,2,3,4,1,0,0,40,38,0
23,3,168009,6,2,6,3,1,0,0,0,40,39,0
45,1,102359,13,2,9,0,4,1,0,0,37,38,0
65,5,72776,4,4,4,1,4,1,2964,0,40,38,0
56,3,659558,8,6,7,4,2,0,0,0,40,38,0
23,3,231866,9,4,5,3,4,1,0,0,38,38,0
20,3,201799,10,4,11,3,4,0,0,0,13,38,0
50,3,213041,9,0,11,4,4,0,0,0,40,38,0
24,3,83783,13,4,12,3,4,0,0,0,40,38,0
19,3,206017,10,4,0,3,4,0,0,0,15,38,0
20,3,143062,10,4,4,3,4,1,0,0,40,38,0
18,3,132397,8,4,7,3,2,0,0,0,18,38,0
27,6,280618,14,4,9,1,4,1,0,0,40,38,0
45,6,284763,10,0,9,4,2,0,0,0,40,38,0
25,3,374163,8,2,4,0,3,1,0,0,60,25,0
32,3,296282,13,2,11,0,4,1,0,0,40,38,0
25,3,200408,12,4,2,3,4,1,0,0,40,38,0
30,3,209900,13,2,2,0,4,1,0,0,40,38,0
29,3,193932,9,4,13,1,4,1,0,0,40,38,0
20,3,236592,8,4,9,1,4,0,0,0,35,21,0
31,3,19302,12,4,0,1,4,1,2202,0,38,38,0
26,3,58371,9,4,0,3,4,1,0,0,40,38,0
51,3,75235,13,2,11,0,4,1,0,0,60,38,0
51,3,123429,12,0,12,1,4,1,0,0,30,38,0
29,1,270379,9,4,7,4,2,0,0,0,40,38,0
20,3,34506,10,4,11,1,4,0,0,0,20,38,0
47,3,78954,7,0,11,4,4,0,0,0,28,38,0
31,3,96480,9,4,0,1,4,0,0,0,50,38,0
50,3,162632,9,2,2,0,4,1,0,0,2,38,0
18,3,194561,10,4,7,3,4,1,0,0,37,38,0
24,3,99697,9,4,5,3,4,0,0,0,40,38,0
61,6,254890,9,2,13,0,4,1,0,0,40,38,0
51,4,119570,13,2,2,0,4,1,0,0,50,38,0
27,3,183511,9,2,5,0,4,1,0,0,40,38,0
64,6,201293,9,6,0,1,4,0,0,0,38,38,0
40,3,147099,13,2,9,5,4,0,0,0,5,38,0
32,3,282611,13,4,3,1,4,0,0,0,40,38,0
63,1,109849,13,4,9,1,2,0,0,0,21,38,0
57,6,68830,9,0,3,1,4,0,0,0,50,38,0
26,3,178037,13,4,11,1,4,1,0,0,40,20,0
33,3,388741,10,4,0,4,3,0,0,0,38,38,0
26,3,193945,12,4,12,1,4,1,0,0,45,38,0
30,3,143766,10,4,2,1,4,1,0,0,40,38,0
21,3,219086,9,4,7,3,4,1,0,0,35,38,0
32,1,230912,14,4,9,1,4,0,4865,0,40,38,0
41,3,184583,10,0,7,4,4,1,0,0,59,38,0
54,3,174319,9,0,13,1,4,1,0,0,40,38,0
58,3,143266,9,2,7,0,4,1,0,0,40,38,0
37,5,30973,9,2,3,0,4,1,0,0,40,38,0
36,6,243666,9,0,0,3,2,0,0,0,40,38,0
57,3,176904,7,2,5,0,4,1,0,0,40,38,0
66,5,51687,13,2,11,0,4,1,0,0,20,38,0
27,3,212578,10,4,7,3,4,1,0,1721,20,38,0
50,3,197189,14,2,11,0,4,1,0,0,60,38,0
26,1,150553,13,4,0,3,1,0,0,0,50,38,0
22,3,284317,12,4,0,1,4,0,0,0,40,38,0
27,3,144808,10,4,0,3,2,0,0,0,40,38,0
45,1,168191,9,2,13,0,4,1,0,0,40,38,0
24,3,284317,13,4,11,1,4,0,0,0,40,38,0
33,3,227026,13,4,2,4,4,0,0,0,40,26,0
23,3,615367,13,4,11,1,4,0,0,0,40,38,0
34,3,181372,7,2,7,5,4,0,0,0,23,38,0
32,3,123429,6,5,2,1,4,1,0,0,40,38,0
32,3,72630,16,4,9,1,4,1,3325,0,45,38,0
32,3,307353,9,0,0,1,2,0,0,0,40,38,0
42,3,175515,9,2,2,0,4,1,0,0,40,38,0
34,3,195488,9,5,0,3,4,0,0,0,40,38,0
37,3,318168,9,4,6,1,2,1,1055,0,20,38,0
18,3,110142,9,4,11,3,4,0,0,0,40,38,0
37,3,61778,13,4,4,1,4,1,0,0,30,38,0
24,3,198914,9,4,11,4,2,1,0,0,25,38,0
22,3,205970,6,5,7,4,4,0,0,0,35,38,0
28,3,102142,10,4,12,1,4,1,0,0,40,38,0
50,3,222020,9,2,2,0,4,1,0,0,40,38,0
35,3,99462,9,0,12,4,0,0,0,0,40,38,0
54,3,143804,6,2,6,0,4,1,0,0,40,38,0
20,3,70708,9,2,5,0,4,1,0,0,60,38,0
62,3,235997,8,6,0,4,4,0,0,0,37,25,0
20,3,374116,9,4,9,2,4,0,0,0,40,38,0
81,3,114670,5,6,8,1,2,0,2062,0,5,38,0
38,5,203988,16,2,9,0,4,1,99999,0,55,38,1
23,3,209034,9,2,6,5,4,0,3942,0,40,38,0
32,3,130304,9,2,9,0,4,1,0,1485,48,38,0
34,5,260560,9,4,2,1,4,1,0,0,50,38,0
18,3,345285,7,4,11,3,4,0,0,0,20,38,0
64,1,266080,9,0,0,1,4,0,0,0,35,38,0
32,3,136921,9,2,11,0,4,1,0,0,40,38,0
30,3,175323,11,2,3,5,4,0,0,0,52,38,0
19,3,365871,10,4,13,3,4,1,0,0,32,38,0
32,3,173449,9,2,5,0,4,1,0,0,40,38,0
31,3,42485,9,2,6,0,4,1,0,0,55,38,0
26,3,123472,9,4,7,3,4,0,0,0,40,38,0
39,3,56118,9,0,7,4,4,0,0,0,40,38,0
50,5,186565,13,2,11,0,4,1,0,0,50,38,0
51,7,124963,12,2,11,0,4,1,0,0,45,38,0
71,5,130436,2,0,2,1,4,0,0,0,28,38,0
53,6,94186,12,2,9,5,2,0,0,0,37,38,0
39,3,218916,15,0,3,1,4,1,0,0,50,38,0
54,3,133403,10,2,6,0,4,1,0,0,40,38,0
18,3,299347,9,4,7,3,4,0,0,0,20,38,0
67,4,147377,9,2,3,0,4,1,0,0,45,38,0
29,3,238680,10,4,11,1,2,1,0,0,55,27,0
30,3,185336,10,0,0,4,2,0,0,0,37,38,0
25,1,100125,13,4,0,1,4,0,0,0,40,38,0
61,3,156852,11,6,12,4,4,0,0,0,8,38,0
18,3,201871,8,4,7,3,4,1,0,0,20,38,0
30,6,103651,13,2,9,0,4,1,0,0,40,38,0
35,4,213008,10,2,3,0,4,1,0,0,50,38,0
24,3,160261,14,4,9,1,1,1,0,0,20,9,0
22,3,164901,7,4,2,2,4,1,0,0,40,38,0
77,5,71676,10,6,0,1,4,0,0,1944,1,38,0
22,6,194630,10,4,9,3,4,1,0,0,10,38,0
28,6,52636,14,2,3,0,4,1,0,0,40,38,0
17,3,311907,7,4,7,3,4,1,0,0,25,38,0
18,3,189487,10,4,11,3,4,0,0,0,35,38,0
31,3,171184,10,0,3,1,4,0,0,0,40,5,0
19,3,81961,10,4,7,3,4,0,0,0,20,38,0
57,1,31532,12,2,7,0,4,1,0,0,20,38,0
49,3,122493,9,6,12,4,4,1,0,0,40,38,0
33,3,160261,11,2,12,0,1,1,0,0,10,38,0
23,3,212617,13,4,7,1,4,1,0,0,66,6,0
28,3,22422,9,4,13,4,4,1,0,0,55,38,0
59,5,165315,13,2,9,0,4,1,99999,0,43,38,1
43,3,207685,9,2,6,0,4,1,0,0,40,38,0
58,5,81642,9,2,4,0,4,1,0,0,60,38,0
22,3,362623,9,4,5,3,4,1,0,0,40,38,0
22,8,289405,10,4,14,3,4,1,0,0,40,38,0
50,3,92968,13,4,11,4,4,0,0,0,32,38,0
26,8,296372,9,0,14,3,4,0,0,0,40,38,0
36,3,130808,10,2,2,0,4,1,0,0,40,38,0
24,0,219519,10,4,0,3,2,0,0,0,40,38,0
20,3,168165,10,4,7,3,4,1,0,0,30,38,0
53,3,110747,9,2,2,0,4,1,0,0,40,38,0
24,3,449101,7,4,7,3,4,0,0,0,40,38,0
56,3,134195,14,4,11,1,4,1,0,0,50,38,0
35,3,109133,9,4,7,1,4,1,0,0,40,41,0
20,3,215232,10,4,3,3,4,0,0,0,10,38,0
33,3,207301,12,0,3,3,4,0,0,0,40,38,0
29,3,173851,9,2,2,0,4,1,0,0,40,38,0
62,3,209844,10,0,0,4,4,0,0,0,30,38,0
46,3,276087,9,2,11,0,4,1,5013,0,50,38,0
19,3,187161,10,4,11,3,4,0,0,0,18,38,0
47,3,142719,9,2,6,0,4,1,0,0,40,38,0
51,3,182944,9,6,12,4,2,0,0,0,40,38,0
24,3,175254,10,4,13,1,2,1,0,0,40,38,0
43,3,94113,10,0,3,1,4,1,0,0,45,38,0
45,3,229516,9,3,2,1,4,1,0,0,72,25,0
55,3,197420,9,4,8,4,4,0,0,0,40,25,0
21,1,218445,10,4,0,3,4,0,0,0,40,25,0
26,3,220678,3,4,5,3,2,0,0,0,40,5,0
42,3,45363,12,2,9,0,4,1,0,0,50,38,0
57,3,176904,6,0,2,4,4,1,0,0,40,38,0
27,1,125442,10,2,3,0,4,1,0,0,50,38,0
21,3,202214,9,4,6,1,4,0,0,0,40,38,0
23,3,414545,10,4,6,3,2,1,0,0,40,38,0
42,3,130760,10,2,6,0,4,1,0,0,40,38,0
42,3,163985,9,5,13,1,4,1,0,0,27,38,0
20,6,214542,10,4,9,3,4,1,0,0,40,38,0
48,6,148738,10,0,7,3,4,1,0,0,40,38,0
51,0,190333,10,2,2,0,4,1,0,0,40,38,0
18,3,183011,10,4,7,3,2,0,0,0,15,13,0
32,3,152156,9,5,2,1,4,1,0,0,53,38,0
31,3,175778,12,4,0,1,4,0,0,0,40,38,0
45,3,132847,13,4,11,1,4,0,0,0,50,38,0
29,8,227026,9,4,14,4,2,1,0,0,40,38,0
29,3,58522,9,2,2,0,4,1,0,0,40,38,0
49,3,157991,10,0,0,4,2,0,0,0,40,38,0
29,3,180758,14,4,9,1,4,1,0,0,40,38,0
69,5,76968,5,2,4,0,4,1,0,0,25,38,0
28,3,180299,9,2,2,0,4,1,0,0,48,38,0
35,8,365739,10,4,14,3,4,1,0,0,40,38,0
23,3,287681,9,4,2,3,4,1,0,0,40,3,0
32,3,337908,10,0,0,4,2,0,0,0,30,38,0
20,3,223921,8,4,6,3,4,0,0,0,40,38,0
26,3,244495,5,4,7,1,4,1,0,0,35,38,0
47,1,149700,14,2,9,0,4,1,15024,0,35,38,1
25,3,259715,9,2,4,0,4,1,0,0,50,38,0
34,1,484911,9,4,2,1,0,1,0,0,40,38,0
56,3,235826,9,2,2,0,4,1,5013,0,40,38,0
54,5,152652,9,2,2,0,4,1,0,0,40,38,0
17,3,721712,6,4,7,3,4,1,0,0,15,38,0
40,3,163628,11,2,0,0,4,1,0,0,40,38,0
18,3,78528,7,4,7,3,4,1,0,0,20,38,0
44,3,167955,9,2,2,0,4,1,0,0,40,30,0
47,3,265275,10,4,7,3,4,1,0,0,40,38,0
34,3,37380,9,3,6,4,4,0,0,0,40,38,0
35,3,123606,10,2,5,0,4,1,0,0,40,38,0
30,3,153876,12,4,9,1,4,0,0,0,53,38,0
38,3,339025,9,2,5,0,1,1,0,1579,40,39,0
56,3,128764,4,6,13,1,4,1,0,0,20,38,0
45,3,156117,11,0,9,1,4,0,0,0,32,38,0
82,4,120408,10,6,11,1,4,1,0,0,20,38,0
42,3,138662,10,5,0,3,4,0,0,0,40,38,0
38,3,239397,4,2,2,0,4,1,0,0,36,25,0
24,3,232841,9,4,7,1,4,1,0,0,35,38,0
26,3,383885,12,2,2,0,4,1,5013,0,50,38,0
21,3,100462,11,4,3,3,4,0,2174,0,60,38,0
41,3,254440,11,4,9,1,4,0,0,0,60,38,0
58,1,212864,9,2,10,0,4,1,3908,0,40,38,0
17,8,246974,8,4,14,3,4,1,0,0,30,38,0
50,3,44728,9,2,6,0,4,1,0,0,40,38,0
50,3,112351,9,0,3,4,4,1,0,0,38,38,0
53,0,266598,9,2,9,0,4,1,0,0,40,38,1
40,0,179717,9,2,0,0,4,1,7298,0,50,38,1
30,3,324120,9,2,5,0,4,1,0,0,50,38,0
42,3,138872,9,2,13,0,4,1,0,0,99,38,0
65,3,143554,10,5,0,1,4,0,0,0,38,38,0
20,3,138352,9,4,7,2,4,1,0,0,30,38,0
17,3,375657,7,4,5,3,4,1,0,0,30,38,0
22,3,257017,11,4,7,2,2,1,0,0,52,38,0
56,5,175964,10,0,7,1,4,0,0,0,40,38,0
30,3,127875,7,4,11,4,4,0,0,0,8,38,0
23,3,213115,9,4,0,3,2,0,0,0,40,38,0
19,3,129059,10,4,11,3,2,1,0,0,30,38,0
36,3,81259,12,0,9,4,4,0,0,0,36,38,0
